Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:469001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
469001;1;01/05/2017;1;"26,5";"109,4";22;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,3";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3";"0,9";"0,0";"0,0";"0,0";"5,7";"0,0";"22,7";"24,3";"26,5";"1,9";"1,5";"0,0";"0,0";"0,0";"5,3";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/04/2017;1;"55,0";"290,7";11;17;1;1;1;;0;"1,9";"0,0";"45,9";"13,5";"1,7";"0,0";"5,3";"6,0";"0,0";"0,2";"55,0";"52,0";"0,0";"31,5";"0,0";"0,0";"12,3";"16,8";"0,0";"2,5";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"26,3";"13,8";"4,5";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/03/2017;1;"99,5";"413,3";2;16;1;1;1;;0;"0,0";"99,5";"20,5";"23,0";"13,4";"3,4";"23,3";"13,5";"3,7";"0,0";"23,0";"13,0";"0,0";"0,0";"0,0";"0,0";"98,7";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"26,7";"16,7";"1,6";"28,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/02/2017;1;"73,9";"285,1";26;14;1;1;1;;0;"0,0";"11,2";"0,0";"8,3";"0,0";"64,8";"0,0";"0,0";"3,4";"48,6";"0,0";"0,0";"13,7";"0,5";"28,6";"0,0";"0,0";"0,0";"0,0";"0,0";"3,7";"0,0";"19,9";"0,3";"3,7";"73,9";"0,0";"4,5";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;1;01/01/2017;1;"108,5";"485,5";30;19;1;1;1;;0;"23,7";"2,3";"2,3";"0,0";"0,0";"6,8";"31,5";"2,7";"0,0";"40,7";"0,0";"8,3";"0,0";"0,0";"0,0";"22,5";"7,5";"0,0";"77,7";"26,2";"56,8";"2,0";"0,0";"0,0";"0,0";"0,0";"61,8";"2,8";"1,2";"108,5";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/2016;1;"62,5";"270,8";12;17;1;1;1;;0;"26,1";"0,0";"0,0";"0,0";"0,0";"4,0";"0,0";"8,5";"0,0";"22,5";"16,4";"62,5";"2,3";"0,0";"0,2";"29,2";"0,0";"0,0";"13,2";"0,5";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"40,0";"12,5";"8,7";"22,7";"0,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/11/2016;1;"36,8";"149,8";4;11;1;1;1;;0;"3,6";"0,0";"0,0";"36,8";"0,2";"0,0";"0,0";"0,0";"24,2";"16,2";"0,0";"11,8";"0,0";"29,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,9";"11,8";"9,6";"0,0";"0,0";"0,6";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2016;1;"61,5";"167,1";2;14;1;1;1;;0;"0,5";"61,5";"15,1";"41,8";"0,0";"0,0";"11,8";"1,2";"2,8";"0,0";"6,0";"0,8";"4,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"14,8";"0,0";"2,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/09/2016;1;"41,8";"125,9";30;9;1;1;1;;0;"1,8";"0,0";"0,0";"0,0";"30,6";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"8,2";"0,0";"21,5";"0,0";"0,0";"0,0";"0,0";"3,3";"12,3";"0,0";"0,0";"41,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/08/2016;1;"42,5";"88,2";30;7;1;1;1;;0;"0,0";"0,0";"18,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"12,1";"0,0";"0,0";"0,0";"6,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/2016;1;"32,6";"151,4";10;20;1;1;1;;0;"0,0";"0,2";"6,8";"19,1";"0,0";"0,2";"11,5";"0,2";"2,5";"32,6";"0,0";"2,3";"2,4";"6,5";"21,6";"0,0";"8,1";"0,0";"0,0";"0,0";"0,0";"14,1";"12,9";"0,0";"0,0";"1,1";"0,2";"4,7";"2,1";"2,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/06/2016;1;"13,5";"58,4";28;;1;1;0;;0;;;;;;;;;;;;;;;;;"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"7,6";"1,7";"13,3";"8,6";"2,4";"13,5";"2,3";"0,5";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/12/1998;1;;"80,8";;;0;2;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;1;01/12/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;2;01/11/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;1;01/11/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;2;01/10/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;1;01/10/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;2;01/09/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;1;01/09/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;2;01/08/1998;1;"33,6";"112,6";6;6;1;1;0;"0,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"33,6";"0,0";"0,0";"0,0";"23,6";"0,0";"0,0";"0,0";"14,4";"0,0";"0,0";"0,0";"0,0";"7,7";"0,0";"0,0";"25,7";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/08/1998;1;"33,6";"112,6";6;6;1;1;1;"0,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"33,6";"0,0";"0,0";"0,0";"23,6";"0,0";"0,0";"0,0";"14,4";"0,0";"0,0";"0,0";"0,0";"7,7";"0,0";"0,0";"25,7";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/07/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;1;01/07/1998;1;;;;;0;0;0;"0,0";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469001;2;01/06/1998;1;"61,8";"160,2";1;8;1;1;0;"0,0";1;"61,8";"2,6";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"55,8";"18,2";"0,0";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"0,0";"0,0";"6,7";"12,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/06/1998;1;"61,8";"160,2";1;8;1;1;1;"0,0";1;"61,8";"2,6";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"55,8";"18,2";"0,0";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"0,0";"0,0";"6,7";"12,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/05/1998;1;"58,7";"273,5";29;16;1;1;0;"0,0";1;"0,0";"0,0";"6,7";"0,0";"12,5";"0,0";"0,0";"0,0";"4,8";"8,6";"0,0";"0,0";"0,0";"28,6";"12,9";"0,0";"2,6";"16,4";"0,0";"0,0";"44,3";"12,6";"0,0";"2,4";"0,0";"16,4";"2,9";"0,0";"58,7";"16,7";"26,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/05/1998;1;"58,7";"273,5";29;16;1;1;1;"0,0";1;"0,0";"0,0";"6,7";"0,0";"12,5";"0,0";"0,0";"0,0";"4,8";"8,6";"0,0";"0,0";"0,0";"28,6";"12,9";"0,0";"2,6";"16,4";"0,0";"0,0";"44,3";"12,6";"0,0";"2,4";"0,0";"16,4";"2,9";"0,0";"58,7";"16,7";"26,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/04/1998;1;"26,5";"133,9";5;16;1;1;0;"0,0";1;"12,8";"6,0";"0,0";"0,0";"26,5";"6,0";"0,0";"0,0";"0,0";"8,5";"2,8";"4,2";"16,9";"0,0";"0,0";"0,0";"0,0";"12,8";"6,4";"2,6";"8,4";"0,0";"0,0";"6,6";"2,2";"0,0";"0,0";"0,0";"8,6";"2,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/04/1998;1;"26,5";"133,9";5;16;1;1;1;"0,0";1;"12,8";"6,0";"0,0";"0,0";"26,5";"6,0";"0,0";"0,0";"0,0";"8,5";"2,8";"4,2";"16,9";"0,0";"0,0";"0,0";"0,0";"12,8";"6,4";"2,6";"8,4";"0,0";"0,0";"6,6";"2,2";"0,0";"0,0";"0,0";"8,6";"2,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/03/1998;1;"137,0";"201,8";6;11;1;1;0;"0,0";1;"0,0";"0,0";"0,0";"0,8";"4,8";"137,0";"2,6";"0,0";"32,3";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"2,6";"0,0";"8,4";"1,2";"0,0";"0,0";"0,0";"6,4";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/03/1998;1;"137,0";"201,8";6;11;1;1;1;"0,0";1;"0,0";"0,0";"0,0";"0,8";"4,8";"137,0";"2,6";"0,0";"32,3";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"2,6";"0,0";"8,4";"1,2";"0,0";"0,0";"0,0";"6,4";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/02/1998;1;"6,3";"28,4";1;9;1;1;0;"0,0";1;"6,3";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"2,8";"0,0";"0,0";"4,6";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,2";"0,0";"0,0";"0,0";"4,2";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;1;01/02/1998;1;"6,3";"28,4";1;9;1;1;1;"0,0";1;"6,3";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"2,8";"0,0";"0,0";"4,6";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,2";"0,0";"0,0";"0,0";"4,2";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;2;01/01/1998;1;"76,7";"272,7";14;13;1;1;0;"0,0";1;"0,0";"8,6";"0,0";"14,6";"0,2";"0,0";"0,0";"0,0";"8,7";"0,0";"0,0";"69,8";"48,2";"76,7";"18,9";"0,0";"0,0";"0,0";"0,0";"2,6";"0,8";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"16,6";"4,8";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/01/1998;1;"76,7";"272,7";14;13;1;1;1;"0,0";1;"0,0";"8,6";"0,0";"14,6";"0,2";"0,0";"0,0";"0,0";"8,7";"0,0";"0,0";"69,8";"48,2";"76,7";"18,9";"0,0";"0,0";"0,0";"0,0";"2,6";"0,8";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"16,6";"4,8";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/12/1997;1;"38,6";"229,3";23;17;1;1;0;"1074,9";1;"26,4";"6,8";"13,2";"0,0";"6,0";"0,0";"0,0";"17,9";"8,0";"0,2";"0,0";"27,4";"12,7";"0,0";"3,8";"0,0";"21,5";"6,8";"12,0";"0,0";"0,0";"0,0";"38,6";"9,0";"0,0";"0,0";"12,8";"6,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/1997;1;"38,6";"229,3";23;17;1;1;1;"1074,9";1;"26,4";"6,8";"13,2";"0,0";"6,0";"0,0";"0,0";"17,9";"8,0";"0,2";"0,0";"27,4";"12,7";"0,0";"3,8";"0,0";"21,5";"6,8";"12,0";"0,0";"0,0";"0,0";"38,6";"9,0";"0,0";"0,0";"12,8";"6,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/11/1997;1;"28,9";"185,9";22;14;1;1;0;"1074,9";1;"6,3";"12,4";"26,3";"28,6";"0,7";"0,0";"8,2";"0,0";"0,0";"18,6";"0,0";"9,6";"0,0";"26,7";"6,4";"0,0";"0,0";"0,7";"8,3";"4,2";"0,0";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/11/1997;1;"28,9";"185,9";22;14;1;1;1;"1074,9";1;"6,3";"12,4";"26,3";"28,6";"0,7";"0,0";"8,2";"0,0";"0,0";"18,6";"0,0";"9,6";"0,0";"26,7";"6,4";"0,0";"0,0";"0,7";"8,3";"4,2";"0,0";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/10/1997;1;"18,4";"60,9";29;9;1;1;0;"1074,9";1;"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"0,0";"2,2";"13,6";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"0,6";"18,4";"6,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/10/1997;1;"18,4";"60,9";29;9;1;1;1;"1074,9";1;"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"0,0";"2,2";"13,6";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"0,6";"18,4";"6,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/09/1997;1;"37,6";"114,0";11;10;1;1;0;"1074,9";1;"0,0";"0,0";"16,8";"0,7";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"37,6";"0,7";"19,6";"12,7";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"12,6";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/09/1997;1;"37,6";"114,0";11;10;1;1;1;"1074,9";1;"0,0";"0,0";"16,8";"0,7";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"37,6";"0,7";"19,6";"12,7";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"12,6";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/08/1997;1;"22,7";"58,8";17;7;1;1;0;"1074,9";1;"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"12,7";"6,0";"0,0";"0,0";"8,8";"0,0";"22,7";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/08/1997;1;"22,7";"58,8";17;7;1;1;1;"1074,9";1;"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"12,7";"6,0";"0,0";"0,0";"8,8";"0,0";"22,7";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/07/1997;1;"4,2";"9,2";20;4;1;1;0;"1074,9";1;"0,0";"0,0";"2,6";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/1997;1;"4,2";"9,2";20;4;1;1;1;"1074,9";1;"0,0";"0,0";"2,6";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/06/1997;1;"14,0";"45,0";12;8;1;1;0;"1074,9";1;"12,4";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"14,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"2,4";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"4,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/06/1997;1;"14,0";"45,0";12;8;1;1;1;"1074,9";1;"12,4";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"14,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"2,4";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"4,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/05/1997;1;"18,4";"40,0";26;7;1;1;0;"1074,9";1;"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"4,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,4";"2,7";"0,0";"0,0";"0,0";"2,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/05/1997;1;"18,4";"40,0";26;7;1;1;1;"1074,9";1;"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"4,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,4";"2,7";"0,0";"0,0";"0,0";"2,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/04/1997;1;"12,8";"42,7";14;9;1;1;0;"1074,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"6,2";"0,0";"0,0";"0,0";"2,7";"0,0";"0,0";"12,8";"2,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"4,2";"2,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/04/1997;1;"12,8";"42,7";14;9;1;1;1;"1074,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"6,2";"0,0";"0,0";"0,0";"2,7";"0,0";"0,0";"12,8";"2,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"4,2";"2,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;2;01/03/1997;1;"24,9";"99,1";5;14;1;1;0;"1074,9";1;"0,0";"2,4";"2,6";"0,0";"24,9";"0,0";"6,2";"2,7";"0,0";"12,6";"8,7";"2,2";"0,0";"0,0";"6,4";"0,0";"2,7";"0,0";"6,0";"0,0";"6,2";"0,0";"0,0";"12,7";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/03/1997;1;"24,9";"99,1";5;14;1;1;1;"1074,9";1;"0,0";"2,4";"2,6";"0,0";"24,9";"0,0";"6,2";"2,7";"0,0";"12,6";"8,7";"2,2";"0,0";"0,0";"6,4";"0,0";"2,7";"0,0";"6,0";"0,0";"6,2";"0,0";"0,0";"12,7";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;2;01/02/1997;1;"26,2";"157,8";21;19;1;1;0;"1074,9";1;"0,0";"6,4";"8,0";"0,2";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"16,0";"4,0";"0,0";"0,0";"21,6";"6,3";"8,2";"0,8";"12,0";"0,8";"26,2";"14,0";"2,6";"0,0";"2,8";"8,8";"2,6";"4,5";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
